GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,BLOCKA,CONCITA,RES_ONLYA,TRUSTA,AIANHHA,AITSCEA,TTRACTA,TBLKGRPA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,UAA,URBRURALA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,SABINSA,H7V001
"G20017700028002","2010","2","4","Kansas","20","Shawnee County","177",,,"002800","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,846
"G20017700028003","2010","2","4","Kansas","20","Shawnee County","177",,,"002800","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,948
"G20017700028004","2010","2","4","Kansas","20","Shawnee County","177",,,"002800","4",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 4",,1202
"G20017700029001","2010","2","4","Kansas","20","Shawnee County","177",,,"002900","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,838
"G20017700029002","2010","2","4","Kansas","20","Shawnee County","177",,,"002900","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,587
"G20017700029003","2010","2","4","Kansas","20","Shawnee County","177",,,"002900","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,1066
"G20017700029004","2010","2","4","Kansas","20","Shawnee County","177",,,"002900","4",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 4",,888
"G20017700030011","2010","2","4","Kansas","20","Shawnee County","177",,,"003001","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,1672
"G20017700030012","2010","2","4","Kansas","20","Shawnee County","177",,,"003001","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1698
"G20017700030021","2010","2","4","Kansas","20","Shawnee County","177",,,"003002","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,2051
"G20017700030022","2010","2","4","Kansas","20","Shawnee County","177",,,"003002","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,2377
"G20017700030023","2010","2","4","Kansas","20","Shawnee County","177",,,"003002","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,845
"G20017700031001","2010","2","4","Kansas","20","Shawnee County","177",,,"003100","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,1648
"G20017700031002","2010","2","4","Kansas","20","Shawnee County","177",,,"003100","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1196
"G20017700031003","2010","2","4","Kansas","20","Shawnee County","177",,,"003100","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,3259
"G20017700033011","2010","2","4","Kansas","20","Shawnee County","177",,,"003301","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,2438
"G20017700033021","2010","2","4","Kansas","20","Shawnee County","177",,,"003302","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,976
"G20017700033022","2010","2","4","Kansas","20","Shawnee County","177",,,"003302","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,2726
"G20017700034001","2010","2","4","Kansas","20","Shawnee County","177",,,"003400","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,2657
"G20017700034002","2010","2","4","Kansas","20","Shawnee County","177",,,"003400","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1961
"G20017700034003","2010","2","4","Kansas","20","Shawnee County","177",,,"003400","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,2421
"G20017700034004","2010","2","4","Kansas","20","Shawnee County","177",,,"003400","4",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 4",,2332
"G20017700035001","2010","2","4","Kansas","20","Shawnee County","177",,,"003500","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,2134
"G20017700035002","2010","2","4","Kansas","20","Shawnee County","177",,,"003500","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,3170
"G20017700035003","2010","2","4","Kansas","20","Shawnee County","177",,,"003500","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,875
"G20017700036011","2010","2","4","Kansas","20","Shawnee County","177",,,"003601","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,1267
"G20017700036012","2010","2","4","Kansas","20","Shawnee County","177",,,"003601","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1945
"G20017700036013","2010","2","4","Kansas","20","Shawnee County","177",,,"003601","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,1458
"G20017700036041","2010","2","4","Kansas","20","Shawnee County","177",,,"003604","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,933
"G20017700036042","2010","2","4","Kansas","20","Shawnee County","177",,,"003604","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,2833
"G20017700036051","2010","2","4","Kansas","20","Shawnee County","177",,,"003605","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,2774
"G20017700036052","2010","2","4","Kansas","20","Shawnee County","177",,,"003605","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1212
"G20017700036061","2010","2","4","Kansas","20","Shawnee County","177",,,"003606","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,1725
"G20017700036062","2010","2","4","Kansas","20","Shawnee County","177",,,"003606","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,723
"G20017700036063","2010","2","4","Kansas","20","Shawnee County","177",,,"003606","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,2099
"G20017700036071","2010","2","4","Kansas","20","Shawnee County","177",,,"003607","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,2604
"G20017700036072","2010","2","4","Kansas","20","Shawnee County","177",,,"003607","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1611
"G20017700036073","2010","2","4","Kansas","20","Shawnee County","177",,,"003607","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,1964
"G20017700037001","2010","2","4","Kansas","20","Shawnee County","177",,,"003700","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,2351
"G20017700037002","2010","2","4","Kansas","20","Shawnee County","177",,,"003700","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1354
"G20017700037003","2010","2","4","Kansas","20","Shawnee County","177",,,"003700","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,770
"G20017700037004","2010","2","4","Kansas","20","Shawnee County","177",,,"003700","4",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 4",,797
"G20017700037005","2010","2","4","Kansas","20","Shawnee County","177",,,"003700","5",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 5",,2748
"G20017700039011","2010","2","4","Kansas","20","Shawnee County","177",,,"003901","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,901
"G20017700039012","2010","2","4","Kansas","20","Shawnee County","177",,,"003901","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,2385
"G20017700039013","2010","2","4","Kansas","20","Shawnee County","177",,,"003901","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,1607
"G20017700039014","2010","2","4","Kansas","20","Shawnee County","177",,,"003901","4",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 4",,2041
"G20017700039021","2010","2","4","Kansas","20","Shawnee County","177",,,"003902","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,2608
"G20017700039022","2010","2","4","Kansas","20","Shawnee County","177",,,"003902","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1743
"G20017700040001","2010","2","4","Kansas","20","Shawnee County","177",,,"004000","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,693
"G20017700040002","2010","2","4","Kansas","20","Shawnee County","177",,,"004000","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1020
"G20017700040003","2010","2","4","Kansas","20","Shawnee County","177",,,"004000","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,744
"G20017700040004","2010","2","4","Kansas","20","Shawnee County","177",,,"004000","4",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 4",,609
"G20017700041001","2010","2","4","Kansas","20","Shawnee County","177",,,"004100","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,1215
"G20017700041002","2010","2","4","Kansas","20","Shawnee County","177",,,"004100","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,983
"G20017700041003","2010","2","4","Kansas","20","Shawnee County","177",,,"004100","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,731
"G20017700041004","2010","2","4","Kansas","20","Shawnee County","177",,,"004100","4",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 4",,881
"G20017909526001","2010","2","4","Kansas","20","Sheridan County","179",,,"952600","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,658
"G20017909526002","2010","2","4","Kansas","20","Sheridan County","179",,,"952600","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,563
"G20017909527001","2010","2","4","Kansas","20","Sheridan County","179",,,"952700","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,582
"G20017909527002","2010","2","4","Kansas","20","Sheridan County","179",,,"952700","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,753
"G20018104536001","2010","2","4","Kansas","20","Sherman County","181",,,"453600","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,653
"G20018104536002","2010","2","4","Kansas","20","Sherman County","181",,,"453600","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,466
"G20018104537001","2010","2","4","Kansas","20","Sherman County","181",,,"453700","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,500
"G20018104537002","2010","2","4","Kansas","20","Sherman County","181",,,"453700","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,672
"G20018104537003","2010","2","4","Kansas","20","Sherman County","181",,,"453700","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,1122
"G20018104537004","2010","2","4","Kansas","20","Sherman County","181",,,"453700","4",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 4",,626
"G20018104537005","2010","2","4","Kansas","20","Sherman County","181",,,"453700","5",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 5",,951
"G20018104537006","2010","2","4","Kansas","20","Sherman County","181",,,"453700","6",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 6",,1020
"G20018304758001","2010","2","4","Kansas","20","Smith County","183",,,"475800","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,622
"G20018304758002","2010","2","4","Kansas","20","Smith County","183",,,"475800","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,444
"G20018304758003","2010","2","4","Kansas","20","Smith County","183",,,"475800","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,736
"G20018304759001","2010","2","4","Kansas","20","Smith County","183",,,"475900","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,744
"G20018304759002","2010","2","4","Kansas","20","Smith County","183",,,"475900","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,1307
"G20018504706001","2010","2","4","Kansas","20","Stafford County","185",,,"470600","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,906
"G20018504706002","2010","2","4","Kansas","20","Stafford County","185",,,"470600","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,1106
"G20018504707001","2010","2","4","Kansas","20","Stafford County","185",,,"470700","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1110
"G20018504707002","2010","2","4","Kansas","20","Stafford County","185",,,"470700","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,1315
"G20018709641001","2010","2","4","Kansas","20","Stanton County","187",,,"964100","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,743
"G20018709641002","2010","2","4","Kansas","20","Stanton County","187",,,"964100","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,1492
"G20018909651001","2010","2","4","Kansas","20","Stevens County","189",,,"965100","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1614
"G20018909652001","2010","2","4","Kansas","20","Stevens County","189",,,"965200","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1372
"G20018909652002","2010","2","4","Kansas","20","Stevens County","189",,,"965200","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,930
"G20018909652003","2010","2","4","Kansas","20","Stevens County","189",,,"965200","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,916
"G20018909652004","2010","2","4","Kansas","20","Stevens County","189",,,"965200","4",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 4",,892
"G20019109621001","2010","2","4","Kansas","20","Sumner County","191",,,"962100","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,1155
"G20019109621002","2010","2","4","Kansas","20","Sumner County","191",,,"962100","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,1046
"G20019109621003","2010","2","4","Kansas","20","Sumner County","191",,,"962100","3",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 3",,1173
"G20019109621004","2010","2","4","Kansas","20","Sumner County","191",,,"962100","4",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 4",,632
"G20019109621005","2010","2","4","Kansas","20","Sumner County","191",,,"962100","5",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 5",,1265
"G20019109622001","2010","2","4","Kansas","20","Sumner County","191",,,"962200","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,1254
"G20019109622002","2010","2","4","Kansas","20","Sumner County","191",,,"962200","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,739
"G20019109622003","2010","2","4","Kansas","20","Sumner County","191",,,"962200","3",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 3",,746
"G20019109622004","2010","2","4","Kansas","20","Sumner County","191",,,"962200","4",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 4",,830
"G20019109622005","2010","2","4","Kansas","20","Sumner County","191",,,"962200","5",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 5",,1124
"G20019109622006","2010","2","4","Kansas","20","Sumner County","191",,,"962200","6",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 6",,608
"G20019109623001","2010","2","4","Kansas","20","Sumner County","191",,,"962300","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,804
"G20019109623002","2010","2","4","Kansas","20","Sumner County","191",,,"962300","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,600
"G20019109623003","2010","2","4","Kansas","20","Sumner County","191",,,"962300","3",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 3",,543
"G20019109623004","2010","2","4","Kansas","20","Sumner County","191",,,"962300","4",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 4",,621
"G20019109624001","2010","2","4","Kansas","20","Sumner County","191",,,"962400","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,1052
"G20019109624002","2010","2","4","Kansas","20","Sumner County","191",,,"962400","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,610
"G20019109624003","2010","2","4","Kansas","20","Sumner County","191",,,"962400","3",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 3",,1738
"G20019109624004","2010","2","4","Kansas","20","Sumner County","191",,,"962400","4",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 4",,903
"G20019109625001","2010","2","4","Kansas","20","Sumner County","191",,,"962500","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,999
"G20019109625002","2010","2","4","Kansas","20","Sumner County","191",,,"962500","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,1073
"G20019109625003","2010","2","4","Kansas","20","Sumner County","191",,,"962500","3",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 3",,838
"G20019109625004","2010","2","4","Kansas","20","Sumner County","191",,,"962500","4",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 4",,873
"G20019109625005","2010","2","4","Kansas","20","Sumner County","191",,,"962500","5",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 5",,590
"G20019109626001","2010","2","4","Kansas","20","Sumner County","191",,,"962600","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,1106
"G20019109626002","2010","2","4","Kansas","20","Sumner County","191",,,"962600","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,1210
"G20019309531001","2010","2","4","Kansas","20","Thomas County","193",,,"953100","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1085
"G20019309531002","2010","2","4","Kansas","20","Thomas County","193",,,"953100","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,1355
"G20019309531003","2010","2","4","Kansas","20","Thomas County","193",,,"953100","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,1110
"G20019309531004","2010","2","4","Kansas","20","Thomas County","193",,,"953100","4",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 4",,974
"G20019309531005","2010","2","4","Kansas","20","Thomas County","193",,,"953100","5",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 5",,1394
"G20019309534001","2010","2","4","Kansas","20","Thomas County","193",,,"953400","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1072
"G20019309534002","2010","2","4","Kansas","20","Thomas County","193",,,"953400","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,910
"G20019509558001","2010","2","4","Kansas","20","Trego County","195",,,"955800","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,497
"G20019509558002","2010","2","4","Kansas","20","Trego County","195",,,"955800","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,456
"G20019509558003","2010","2","4","Kansas","20","Trego County","195",,,"955800","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,669
"G20019509558004","2010","2","4","Kansas","20","Trego County","195",,,"955800","4",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 4",,591
"G20019509558005","2010","2","4","Kansas","20","Trego County","195",,,"955800","5",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 5",,788
"G20019704831001","2010","2","4","Kansas","20","Wabaunsee County","197",,,"483100","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,766
"G20019704831002","2010","2","4","Kansas","20","Wabaunsee County","197",,,"483100","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1000
"G20019704831003","2010","2","4","Kansas","20","Wabaunsee County","197",,,"483100","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,966
"G20019704831004","2010","2","4","Kansas","20","Wabaunsee County","197",,,"483100","4",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 4",,788
"G20019704831005","2010","2","4","Kansas","20","Wabaunsee County","197",,,"483100","5",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 5",,989
"G20019704832001","2010","2","4","Kansas","20","Wabaunsee County","197",,,"483200","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,1009
"G20019704832002","2010","2","4","Kansas","20","Wabaunsee County","197",,,"483200","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,844
"G20019704832003","2010","2","4","Kansas","20","Wabaunsee County","197",,,"483200","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,691
"G20019909541001","2010","2","4","Kansas","20","Wallace County","199",,,"954100","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,674
